surveyyear,surveymonth,survey,caseid,weight,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote20post,turnout24post,presvote24post,inputstate,urbancity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,tracker,firstamend,secure,losejob,scmonth,mostoffensive,comspeech,tchcollege,keeplib,fired,colpol,shoutdown_gp,violence_gp,confbiden,conftrump,encterrifying,encintimidating,encthreatening,encharassing,encannoying,encdisturbing,encindecent,gtrustterrifying,gtrustintimidating,gtrustthreatening,gtrustharassing,gtrustannoying,gtrustdisturbing,gtrustindecent,stdntipcprotests,colipcprotests,censorhamas,ballotrght,criticizerght,speekfreelyrght,profanityrght,parodyrght,ballotimpt,criticizeimpt,speekfreelyimpt,profanityimpt,pardoyimpt,wordsviolence,confharris,offendtrans,offendabortion,offendblm,offendillegalimmig,offendchurch,offendpolice,offend911,offendchildren,ballotselfie,confsupcrt,confnewsom,rescindfunds_antisem,rescindfunds_propalestine,rescindfunds_dei,deportstdnt_propalestine,deportforeign_propalestine,deportforeign_tattoo,ps_preventbook,ps_preventsexidbook,ps_preventgenderidbook,ps_preventraceidbook,consequences,wordsviolence_matrix,silenceviolence,polviol_prog,polviol_cons,polviol_allgrps,punchnazi,biblethumpers,maga_prof,indoctrinate,jawbone_socmedia,jawbone_video,jawbone_tech,jawbone_prvtbroadcast,jawbone_banks,govtreg_ai,daily_ai,expressreg_ai,socmedia_ai,govtcrit_ai,parody_ai,account_ai
2024,April,2,1546156336,0.588230867,1986,1,3,1,99,1,1,5,1,1,2,1,98,98,35,98,1,1,2,11,2,1,1,4,1,4,4,3,2,98,98,98,98,98,3,4,3,3,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545337994,0.852188756,1980,1,1,2,99,1,1,9,1,1,2,1,98,98,53,98,1,3,3,2,4,2,2,6,1,99,3,4,1,98,98,98,98,98,1,2,4,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545094226,0.863358251,1988,2,1,2,99,5,1,15,2,2,6,1,98,98,4,98,1,3,2,11,6,2,4,7,2,2,3,5,2,98,98,98,98,98,2,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544013622,0.939593065,1991,1,1,1,99,1,1,10,1,1,1,1,98,98,36,98,1,1,1,1,2,1,1,1,1,1,4,2,3,98,98,98,98,98,3,2,2,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545885204,1.288618213,1991,1,1,2,99,1,1,9,1,2,6,2,98,98,49,98,1,4,2,3,2,2,1,2,2,5,3,4,3,98,98,98,98,98,3,3,4,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546078446,0.852188756,1986,1,1,2,99,1,1,11,1,1,2,1,98,98,6,98,1,3,2,1,3,1,2,5,1,99,5,4,3,98,98,98,98,98,3,2,2,99,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545667042,1.070957329,2003,2,1,2,3,5,1,2,2,4,4,6,98,98,49,98,1,2,1,11,5,2,2,5,1,5,3,3,3,98,98,98,98,98,3,1,2,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544147376,0.925748173,1980,1,1,2,99,1,1,9,1,3,3,1,98,98,6,98,1,3,1,1,6,1,4,7,1,2,4,3,4,98,98,98,98,98,3,1,2,3,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546163884,1.597779653,1999,2,4,1,99,5,8,97,2,3,4,2,98,98,35,98,1,3,3,1,5,1,2,6,2,5,1,2,5,98,98,98,98,98,1,3,4,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545882090,0.937881798,1987,2,1,2,99,1,1,8,1,1,1,1,98,98,4,98,1,2,2,2,4,1,3,6,1,99,3,2,1,98,98,98,98,98,3,3,4,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545576638,2.415460584,1993,2,2,2,99,1,1,10,1,1,2,6,98,98,6,98,1,4,3,11,1,1,1,3,1,99,3,1,3,98,98,98,98,98,2,2,3,3,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545014194,1.295248279,1961,2,2,2,3,99,2,2,2,1,1,1,98,98,1,98,1,3,2,1,1,1,1,1,2,2,4,4,4,98,98,98,98,98,4,3,4,5,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,2123379317,1.205129467,1966,2,2,2,2,99,3,3,2,1,2,1,98,98,51,98,3,6,4,1,2,1,2,1,2,99,3,3,3,98,98,98,98,98,3,2,2,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546022492,1.134552696,1972,2,2,2,3,5,1,5,2,1,2,1,98,98,55,98,1,3,2,11,6,2,4,1,2,99,3,4,2,98,98,98,98,98,1,4,4,5,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543385928,0.9433957,1957,2,3,1,3,3,7,9,2,1,1,6,98,98,48,98,2,3,4,2,6,2,3,3,1,1,4,5,1,98,98,98,98,98,2,4,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546279162,0.896774319,1999,2,1,2,2,5,4,1,2,1,2,6,98,98,48,98,1,3,2,1,3,1,1,1,2,2,3,3,3,98,98,98,98,98,3,2,3,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546286298,0.687722061,1974,1,1,2,2,99,6,7,2,3,4,5,98,98,26,98,1,3,4,11,6,1,2,3,2,5,3,5,1,98,98,98,98,98,1,3,4,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546237288,0.797723679,1962,1,1,2,2,99,1,8,2,2,6,6,98,98,18,98,1,3,2,11,6,1,3,6,2,5,1,3,3,98,98,98,98,98,2,3,4,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546286516,1.242915075,2001,2,1,2,3,5,2,97,2,1,1,6,98,98,36,98,1,1,3,10,6,2,4,7,2,4,3,4,3,98,98,98,98,98,4,4,4,2,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546286498,0.953239815,1971,1,1,2,2,1,1,11,2,2,6,2,98,98,17,98,1,3,2,11,6,2,3,5,2,1,3,5,3,98,98,98,98,98,1,4,4,2,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546291532,1.269979088,2000,2,1,2,2,5,2,6,2,2,6,2,98,98,12,98,1,4,1,2,2,2,1,1,1,5,3,4,5,98,98,98,98,98,5,4,4,3,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545972852,0.97341179,1971,1,1,1,2,1,5,11,2,2,6,2,98,98,34,98,1,4,1,2,4,2,1,2,2,5,1,4,4,98,98,98,98,98,1,3,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546286592,1.182031707,2003,1,1,2,99,5,8,1,2,3,4,6,98,98,39,98,1,5,3,1,2,1,1,3,1,4,3,1,5,98,98,98,98,98,5,3,4,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545399776,2.918901632,1953,2,2,2,99,3,5,5,2,1,1,1,98,98,47,98,1,2,1,12,3,2,1,1,1,2,4,5,1,98,98,98,98,98,1,4,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545885804,1.08,1950,1,2,2,99,1,5,10,2,3,3,1,98,98,45,98,1,3,1,1,1,1,1,1,2,5,5,5,5,98,98,98,98,98,1,3,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543690006,1.017941503,1976,2,3,1,3,99,5,3,2,3,4,6,98,98,48,98,2,4,4,1,6,1,2,2,2,5,1,5,1,98,98,98,98,98,1,4,4,1,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546362260,1.311893937,1982,1,3,1,2,5,4,2,2,4,4,6,98,98,22,98,3,3,1,11,2,2,4,7,2,5,3,4,3,98,98,98,98,98,3,2,3,2,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544684788,1.57529277,1958,2,6,2,3,3,5,2,2,1,1,1,98,98,37,98,1,3,1,12,5,1,1,2,1,1,3,4,3,98,98,98,98,98,3,2,3,99,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546279714,1.08,1957,1,2,2,3,3,4,2,2,1,1,1,98,98,51,98,1,2,1,6,6,2,3,3,1,5,4,2,2,98,98,98,98,98,5,4,4,99,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546343202,0.301098368,1953,2,2,2,3,5,5,3,2,1,1,1,98,98,55,98,1,6,3,1,6,2,3,7,2,5,1,1,2,98,98,98,98,98,1,4,4,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546396508,1.57904102,1979,1,3,1,2,5,6,1,2,1,1,6,98,98,20,98,1,2,2,2,4,1,2,6,1,99,1,5,3,98,98,98,98,98,3,3,3,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546396184,0.884757778,2003,2,1,2,2,5,8,6,2,3,4,6,98,98,36,98,2,5,1,6,1,2,1,1,1,99,1,2,3,98,98,98,98,98,2,3,3,99,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1543801132,1.432732062,1995,1,3,1,2,5,2,97,2,1,2,6,98,98,24,98,1,3,1,11,4,1,1,8,2,5,3,3,3,98,98,98,98,98,3,4,4,2,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546395938,1.242915075,2003,2,1,2,3,5,8,2,2,3,3,6,98,98,36,98,1,2,1,10,5,2,4,6,1,4,3,2,3,98,98,98,98,98,3,2,1,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546150248,0.553252199,1961,1,1,2,6,1,2,8,2,3,4,1,98,98,17,98,1,2,1,2,2,2,2,1,2,5,1,2,4,98,98,98,98,98,2,4,4,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546491096,1.29904961,2000,1,3,1,2,5,2,7,2,1,1,6,98,98,26,98,1,3,2,2,3,1,1,2,1,2,3,2,2,98,98,98,98,98,3,2,2,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546470776,0.867168241,1980,2,1,2,6,1,2,12,1,3,3,1,98,98,26,98,1,3,1,1,7,1,1,1,1,5,3,4,4,98,98,98,98,98,3,3,4,99,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545667242,0.867168241,1990,2,1,2,6,1,2,10,1,1,2,1,98,98,55,98,1,3,4,2,2,2,1,1,2,4,4,5,2,98,98,98,98,98,2,2,4,99,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546148822,0.63151747,1959,2,1,2,6,1,5,9,2,1,1,1,98,98,18,98,1,1,1,1,3,1,1,2,1,99,3,5,2,98,98,98,98,98,4,4,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1545742600,1.718759291,1986,2,1,2,3,3,2,5,1,1,1,2,98,98,39,98,1,1,2,11,6,2,4,6,2,5,1,5,3,98,98,98,98,98,1,2,4,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546462854,0.553432525,1983,1,1,2,6,1,1,9,1,3,3,1,98,98,39,98,1,3,2,2,3,2,2,5,1,1,4,4,2,98,98,98,98,98,3,4,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546439304,1.904883314,1981,1,1,2,3,3,1,6,1,2,7,2,98,98,19,98,1,3,1,2,2,1,1,1,2,2,3,4,2,98,98,98,98,98,2,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544595878,1.305221322,1971,2,1,2,3,1,7,14,1,2,7,2,98,98,20,98,1,5,4,1,3,2,1,1,2,2,1,5,1,98,98,98,98,98,1,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546527246,0.803649122,1960,2,6,2,2,4,5,8,2,1,1,1,98,98,39,98,1,5,3,1,4,1,1,2,1,99,3,3,3,98,98,98,98,98,3,2,2,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546527558,0.677149937,1996,2,6,1,2,5,1,2,1,1,2,6,98,98,6,98,1,6,4,11,7,2,4,7,2,99,3,3,3,98,98,98,98,98,3,2,4,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546526648,0.778030679,1996,1,6,1,2,5,1,6,2,1,1,1,98,98,31,98,1,1,3,11,6,2,3,6,2,99,4,3,2,98,98,98,98,98,3,3,4,3,3,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546281898,0.791205033,1963,2,1,2,99,5,2,8,2,1,1,1,98,98,19,98,1,1,1,1,5,2,3,6,2,5,3,4,3,98,98,98,98,98,4,2,4,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546475238,0.859457251,1969,2,1,2,3,1,5,2,2,2,7,6,98,98,5,98,2,5,3,1,4,1,1,1,2,5,1,1,3,98,98,98,98,98,1,4,4,1,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546526672,0.933644071,1968,2,1,2,99,4,1,4,2,1,1,6,98,98,45,98,1,2,1,1,2,2,2,1,1,5,3,1,5,98,98,98,98,98,3,2,3,5,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546527912,0.933119779,1994,2,1,2,99,5,1,7,2,3,4,1,98,98,31,98,1,1,1,9,6,2,4,7,2,5,4,4,5,98,98,98,98,98,4,2,4,3,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546302504,0.562988854,1974,2,1,2,3,1,1,13,2,3,4,3,98,98,6,98,1,3,1,1,5,2,1,2,2,5,3,5,3,98,98,98,98,98,1,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546527866,0.955301378,1975,1,3,1,3,99,2,9,2,3,4,6,98,98,6,98,2,3,3,11,5,2,2,6,2,2,3,4,3,98,98,98,98,98,2,3,3,2,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1544410006,0.924810456,1977,2,1,2,99,5,1,10,2,2,6,2,98,98,6,98,1,3,1,10,6,2,4,5,2,1,3,4,4,98,98,98,98,98,1,4,4,1,99,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
2024,April,2,1546527188,0.791205033,1976,2,1,2,99,1,1,13,1,1,2,1,98,98,39,98,1,3,2,2,4,2,2,5,2,99,3,2,3,98,98,98,98,98,3,2,3,3,2,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
